SKU;DESCRIPCION;MARCA;COSTO;VENTA;IVA %;CATEGORIA;SUB CATEGORIA
IPC-3232ER3-DVZ28-C;2MP IPC 2.8-12mm OUTLET;UNIVIEW;29;29;21;CAMARAS IP;Z OUTLET
IPC-3234SR3-DVZ28;IPC 4M WDR VF IK10 OUTLET;UNIVIEW;39;39;21;CAMARAS IP;Z OUTLET
IPC-324ER3-DVPF28;IPC 4MP WDR IK10 OUTLET;UNIVIEW;39;39;21;CAMARAS IP;Z OUTLET
IPC-3614SR3-DPF28;4Mp IPC Turret UNV OUTLET;UNIVIEW;24;24;21;CAMARAS IP;Z OUTLET
IPC-3632ER3-DPZ28-C;2MP IPC 2.8-12mm OUTLET;UNIVIEW;29;29;21;CAMARAS IP;Z OUTLET
IPC-3634ER3-DPZ28;IPC 4MP 2.8-12mm  OUTLET;UNIVIEW;37;37;21;CAMARAS IP;Z OUTLET
IPC-3638SR3-DPZ;IPC 8MP 2.8-12mm OUTLET;UNIVIEW;48;48;21;CAMARAS IP;Z OUTLET
IPC-868ER-VF18B;FishEye 4K IK10 OUTLET;UNIVIEW;160;160;21;CAMARAS IP;Z OUTLET
IPC-A22EP-D;Ranger 2 IMOU OUTLET;IMOU;14;14;21;CAMARAS IP;Z OUTLET
IPC-A26LP;REX 1080 wifi IMOU OUTLET;IMOU;35;35;21;CAMARAS IP;Z OUTLET
IPC-C22P;Camara IP 2Mpx OUTLET;DAHUA;12;12;21;CAMARAS IP;Z OUTLET
IPC-C35P;IPC Dahua 3Mpx OUTLET;DAHUA;12;12;21;CAMARAS IP;Z OUTLET
IPC-F2CP-PV-0360B;IPC 2MP Wi-Fi OUTLET;DAHUA;24;24;21;CAMARAS IP;Z OUTLET
IPC-HCBW8442P;IPC 4Mp Corner OUTLET;DAHUA;59;59;21;CAMARAS IP;Z OUTLET
IPCHDBW1320EP-W-0360B;Domo IP antiv 3Mpx OUTLET;DAHUA;14.16;14.16;21;CAMARAS IP;Z OUTLET
IPC-HDBW1430DEP-SW-0280B;IPC 4MP IR WiFi OUTLET;DAHUA;15;15;21;CAMARAS IP;Z OUTLET
IPC-HDBW1435EP-W-0280B-S2;IPC 4Mp Wifi OUTLET;DAHUA;25;25;21;CAMARAS IP;Z OUTLET
IPC-HDBW1830EP-0280B-S6;IPC 8MP Dome OUTLET;DAHUA;76.5;76.5;21;CAMARAS IP;Z OUTLET
IPC-HDBW2241EP-S-0280B;IPC 2MP IR OUTLET;DAHUA;47;47;21;CAMARAS IP;Z OUTLET
IPC-HDBW2241EP-S-0360B;IPC 2MP IR OUTLET;DAHUA;47;47;21;CAMARAS IP;Z OUTLET
IPC-HDBW2541RP-ZAS-27135-S2;5MP IR 2.7-13mm OUTLET;DAHUA;40;40;21;CAMARAS IP;Z OUTLET
IPC-HDBW2541RP-ZS-27135;IPC 5MP 2.7-13mm OUTLET;DAHUA;120.36;120.36;21;CAMARAS IP;Z OUTLET
IPC-HDBW2841RP-ZAS-27135;IPC 8MP IR OUTLET;DAHUA;95;95;21;CAMARAS IP;Z OUTLET
IPC-HDBW2841RP-ZS-27135;8MP IR 2.7-13mm OUTLET;DAHUA;115;115;21;CAMARAS IP;Z OUTLET
IPC-HDBW3449EP-AS-NI-0360B;IP Dome 4Mp IK10 OUTLET;DAHUA;65;65;21;CAMARAS IP;Z OUTLET
IPC-HDBW4431FP-M;IPC 4Mpx Moviles OUTLET;DAHUA;20;20;21;CAMARAS IP;Z OUTLET
IPC-HDBW5231EP-Z-S2;IPC 2Mp IK10 Zoom OUTLET;DAHUA;99;99;21;CAMARAS IP;Z OUTLET
IPC-HDBW5241RP-ASE-0280B-S3;IPC 2MP IR WIZ OUTLET;DAHUA;75;75;21;CAMARAS IP;Z OUTLET
IPC-HDBW5431EP-ZE-27135;IPC Domo 4Mpx OUTLET;DAHUA;55;55;21;CAMARAS IP;Z OUTLET
IPC-HDBW5442EP-ZE-0832-DC12AC24V;4MP IR  8-32m IK10 OUTLET;DAHUA;263.53;263.53;21;CAMARAS IP;Z OUTLET
IPC-HDBW5442EP-ZE-2712-DC12AC24V-S3;4MP IR 2.7-12mm OUTLET;DAHUA;89;89;21;CAMARAS IP;Z OUTLET
IPC-HDBW5442RP-ASE-0280B-S3;4MP IR 2.8mm IK10 OUTLET;DAHUA;89;89;21;CAMARAS IP;Z OUTLET
IPC-HDBW5541EP-ZE-27135-DC12AC24V-S3;IPC 5MP IR 2.7-13 OUTLET;DAHUA;129;129;21;CAMARAS IP;Z OUTLET
IPC-HDBW5541RP-ASE-0360B-S3;5MP IR 3.6mm IK10 OUTLET;DAHUA;89;89;21;CAMARAS IP;Z OUTLET
IPC-HDBW5842RP-ASE-0280B-S3;IPC 8MP IR IK10 OUTLET;DAHUA;145;145;21;CAMARAS IP;Z OUTLET
IPC-HDBW8241EP-ZE-27135;IPC Domo 2Mpx AI OUTLET;DAHUA;38;38;21;CAMARAS IP;Z OUTLET
IPC-HDPW1230R1P-0280B-S5;Domo IPC 2Mp OUTLET;DAHUA;29.5;29.5;21;CAMARAS IP;Z OUTLET
IPC-HDPW1230R1P-ZS-2812-S4;IPC 2Mpx 2.8-12mm OUTLET;DAHUA;35;35;21;CAMARAS IP;Z OUTLET
IPC-HDPW1230R1P-ZS-2812-S5;2MP IPC Zoom OUTLET;DAHUA;35;35;21;CAMARAS IP;Z OUTLET
IPC-HDPW1230R1P-ZS-2812-S5-QH;IPC 2MP IR 2.8-12m OUTLET;DAHUA;63;63;21;CAMARAS IP;Z OUTLET
IPC-HDPW1431R1P-0280B-S4;IPC 4Mpx 2.9mm OUTLET;DAHUA;22;22;21;CAMARAS IP;Z OUTLET
IPC-HDPW1431R1P-ZS-2812-S4;IPC 4Mpx 2.8-12mm OUTLET;DAHUA;32;32;21;CAMARAS IP;Z OUTLET
IPC-HDW1230T1P-0280B-S5-QH2;Eyeball IP 2 Mpx OUTLET;DAHUA;25.96;25.96;21;CAMARAS IP;Z OUTLET
IPC-HDW1230T1P-0360B-S4S5;IPC Domo 2Mpx OUTLET;DAHUA;25;25;21;CAMARAS IP;Z OUTLET
IPC-HDW1230T1P-0360B-S5-QH2;2MP Eyeball IR IPC OUTLET;DAHUA;25;25;21;CAMARAS IP;Z OUTLET
IPC-HDW1230T1P-0360B-S6;2MP IR Eyeball IPC OUTLET;DAHUA;25;25;21;CAMARAS IP;Z OUTLET
IPC-HDW1230T1P-A-0280B-S5-QH2;2MP  Eyeball IPC OUTLET;DAHUA;25;25;21;CAMARAS IP;Z OUTLET
IPC-HDW1230T1P-ZS-2812-S5-QH;2MP IR 2.8-12m IPC OUTLET;DAHUA;69;69;21;CAMARAS IP;Z OUTLET
IPC-HDW1239T1P-A-LED-0280B-S5-QH2;2MP IPC Full Color OUTLET;DAHUA;35;35;21;CAMARAS IP;Z OUTLET
IPC-HDW1239T1P-LED-0280B-S5-QH2;2 MP IPC OUTLET;DAHUA;25;25;21;CAMARAS IP;Z OUTLET
IPC-HDW1239T1P-LED-0280B-S6;2MP IPC OUTLET;DAHUA;25;25;21;CAMARAS IP;Z OUTLET
IPC-HDW1239T1P-LED-0360B-S5;Domo IP 2Mpx OUTLET;DAHUA;25;25;21;CAMARAS IP;Z OUTLET
IPC-HDW1239T1P-LED-0360B-S6;IPC 2MP OUTLET;DAHUA;29;29;21;CAMARAS IP;Z OUTLET
IPC-HDW1330T1P-0360B-S4;IPC Domo 3Mpx OUTLET;DAHUA;25;25;21;CAMARAS IP;Z OUTLET
IPC-HDW1430DTP-STW-0280B;4 MP IR WiFi OUTLET;DAHUA;24;24;21;CAMARAS IP;Z OUTLET
IPC-HDW1431T1P-0280B-S4;Domo IP 4Mpx  IR OUTLET;DAHUA;49;49;21;CAMARAS IP;Z OUTLET
IPC-HDW1431T1P-ZS-2812-S4;4MP IR IPC 2.8-12 OUTLET;DAHUA;55;55;21;CAMARAS IP;Z OUTLET
IPC-HDW1439T1P-A-LED-0280B-S4;IPC 4MP OUTLET;DAHUA;40.12;40.12;21;CAMARAS IP;Z OUTLET
IPC-HDW1439T1P-LED-0280B-S4;4MP IPC Led OUTLET;DAHUA;49;49;21;CAMARAS IP;Z OUTLET
IPC-HDW2449TP-S-LED-0360B-PRO;IPC 4MP WizColor OUTLET;DAHUA;75;75;21;CAMARAS IP;Z OUTLET
IPC-HDW2841TMP-S-0280B;IPC 8MP IR Eyebull OUTLET;DAHUA;88.5;88.5;21;CAMARAS IP;Z OUTLET
IPC-HDW2849TMP-S-IL-0280B;IPC 8MP Dual Light OUTLET;DAHUA;89;89;21;CAMARAS IP;Z OUTLET
IPC-HDW3241EMP-S-0280B-S2;2MP IR 2.8mm OUTLET;DAHUA;59;59;21;CAMARAS IP;Z OUTLET
IPC-HDW3441TMP-AS-0280B;4MP IR WizSense OUTLET;DAHUA;37;37;21;CAMARAS IP;Z OUTLET
IPC-HDW3441TP-ZAS-27135;IPC Domo IR 4Mpx OUTLET;DAHUA;120;120;21;CAMARAS IP;Z OUTLET
IPC-HDW3441TP-ZS-27135-S2   ;4MP IR 2.7-13mm OUTLET;DAHUA;119;119;21;CAMARAS IP;Z OUTLET
IPC-HDW3449HP-AS-PV-0280B-S4;4MP Smart Dual Led OUTLET;DAHUA;116.69;116.69;21;CAMARAS IP;Z OUTLET
IPC-HDW3449HP-ZAS-PV-27135-S5;4MP Dual Lig TIOC OUTLET;DAHUA;158.12;158.12;21;CAMARAS IP;Z OUTLET
IPC-HDW3841EMP-S-0280B-S2;IPC 8MP 2.8mm OUTLET;DAHUA;75;75;21;CAMARAS IP;Z OUTLET
IPC-HDW3841TP-ZS-27135-S2;IPC 8MP 2.7-12mm OUTLET;DAHUA;150;150;21;CAMARAS IP;Z OUTLET
IPC-HDW3849HP-AS-PV-0280B-S4;IPC 8MP Dual Led OUTLET;DAHUA;99;99;21;CAMARAS IP;Z OUTLET
IPC-HDW3849HP-AS-PV-0360B-S4;IPC 8MP Dual Led OUTLET;DAHUA;99;99;21;CAMARAS IP;Z OUTLET
IPC-HDW5241TMP-ASE-0280B-S3;2MP IR IPC OUTLET;DAHUA;95;95;21;CAMARAS IP;Z OUTLET
IPC-HDW5241TMP-ASE-0360B-S3;IPC 2MP IR OUTLET;DAHUA;75;75;21;CAMARAS IP;Z OUTLET
IPC-HDW5241TP-ZE-27135-S3;2MP IR 2.7-13mm OUTLET;DAHUA;138;138;21;CAMARAS IP;Z OUTLET
IPC-HDW5541HP-ASE-PV-0280B;IPC 5MP 2.8mm OUTLET;DAHUA;55;55;21;CAMARAS IP;Z OUTLET
IPC-HDW5541HP-ASE-PV-0360B;IPC 5MP 3.6mm OUTLET;DAHUA;85;85;21;CAMARAS IP;Z OUTLET
IPC-HDW5541HP-AS-PV-0360B;IPC Domo 5Mpx OUTLET;DAHUA;55;55;21;CAMARAS IP;Z OUTLET
IPC-HDW5541TMP-ASE-0360B-S3;5MP IR 3,6mm OUTLET;DAHUA;89;89;21;CAMARAS IP;Z OUTLET
IPC-HDW5541TP-ZE-27135-S3;5MP IR Vari-focal OUTLET;DAHUA;140;140;21;CAMARAS IP;Z OUTLET
IPC-HDW5842TMP-ASE-0280B-S3;8MP IR Domo Wizmin OUTLET;DAHUA;159.96;159.96;21;CAMARAS IP;Z OUTLET
IPC-HDW5842TMP-ASE-0360B-S3;8MP IR Wizmind OUTLET;DAHUA;159.96;159.96;21;CAMARAS IP;Z OUTLET
IPC-HDW5842TP-ZE-2712-S3;IPC 8MP 2.7-12mm Zoom;DAHUA;221.58;221.58;21;CAMARAS IP;Z OUTLET
IPC-HFS7842P-Z-5G-LED-0856;8MP 5G Bullet OUTLET;DAHUA;990;990;21;CAMARAS IP;Z OUTLET
IPC-HFW1230S1P-0280B-S6;2MP IPC IR  Bullet OUTLET;DAHUA;31;31;21;CAMARAS IP;Z OUTLET
IPC-HFW1230S1P-0360B-S5-QH2;2MP IPC Bullet OUTLET;DAHUA;25;25;21;CAMARAS IP;Z OUTLET
IPC-HFW1230S1P-0360B-S6;2 MP IPC Bullet OUTLET;DAHUA;25;25;21;CAMARAS IP;Z OUTLET
IPC-HFW1230S1P-A-0280B-S5-QH2;Bullet IP 2 Mpx OUTLET;DAHUA;25;25;21;CAMARAS IP;Z OUTLET
IPC-HFW1230S1P-A-0360B-S5-QH2;Bullet IP 2Mp OUTLET;DAHUA;32;32;21;CAMARAS IP;Z OUTLET
IPC-HFW1230T1P-ZS-2812-S5-QH;IPC 2MP IR 2.8-12m OUTLET;DAHUA;63;63;21;CAMARAS IP;Z OUTLET
IPC-HFW1235SP-W-0280B-S2;IPC Wi-Fi 2Mpx OUTLET;DAHUA;25;25;21;CAMARAS IP;Z OUTLET
IPC-HFW1239S1P-A-LED-0280B-S5-QH2;IPC 2 Mpx Full Col OUTLET;DAHUA;36.58;36.58;21;CAMARAS IP;Z OUTLET
IPC-HFW1239S1P-LED-0280B-S5-QH2;Bullet IP 2 Mpx OUTLET;DAHUA;31.74;31.74;21;CAMARAS IP;Z OUTLET
IPC-HFW1239S1P-LED-0280B-S6;2MP IPC Full-color OUTLET;DAHUA;29;29;21;CAMARAS IP;Z OUTLET
IPC-HFW1239S1P-LED-0360B-S5;Bullet IP 2Mpx OUTLET;DAHUA;34.22;34.22;21;CAMARAS IP;Z OUTLET
IPC-HFW1239TC1P-SA-IL-0280B-S6;2MP Dual Light OUTLET;DAHUA;34;34;21;CAMARAS IP;Z OUTLET
IPC-HFW1320SP-W-0280B;IPC IR 3Mpx WIFI OUTLET;DAHUA;23.6;23.6;21;CAMARAS IP;Z OUTLET
IPC-HFW1320SP-W-0360B;IPC IR 3Mpx WIFI OUTLET;DAHUA;23.6;23.6;21;CAMARAS IP;Z OUTLET
IPC-HFW1430DTP-STW-0280B;IPC 4 MP IR OUTLET;DAHUA;24;24;21;CAMARAS IP;Z OUTLET
IPC-HFW1431S1P-0280B-S4;IPC 4MP Entry OUTLET;DAHUA;32;32;21;CAMARAS IP;Z OUTLET
IPC-HFW1431S1P-0280B-S4-QH;Bullet 4 mpx 2.8mm OUTLET;DAHUA;45;45;21;CAMARAS IP;Z OUTLET
IPC-HFW1431S1P-A-0280B-S4-QH2;Bullet IP 4 mpx OUTLET;DAHUA;24;24;21;CAMARAS IP;Z OUTLET
IPC-HFW1431S1P-A-0360B-S4-QH2;Bullet IP 4 Mpx OUTLET;DAHUA;39;39;21;CAMARAS IP;Z OUTLET
IPC-HFW1431TC1P-SA-0280B-S6;4MP IR IPC OUTLET;DAHUA;42;42;21;CAMARAS IP;Z OUTLET
IPC-HFW1431TP-ZS-2812-S4;4MP Entry IR OUTLET;DAHUA;25;25;21;CAMARAS IP;Z OUTLET
IPC-HFW1435SP-W-0280B-S2;IPC Wi-Fi 4Mpx OUTLET;DAHUA;25;25;21;CAMARAS IP;Z OUTLET
IPC-HFW1439S1P-A-LED-0280B-S4;4MP IPC OUTLET;DAHUA;25;25;21;CAMARAS IP;Z OUTLET
IPC-HFW1439S1P-A-LED-0280B-S6;4MP IPC OUTLET;DAHUA;25;25;21;CAMARAS IP;Z OUTLET
IPC-HFW1530SP-0280B-S6;5MP IPC OUTLET;DAHUA;25;25;21;CAMARAS IP;Z OUTLET
IPC-HFW2231TP-ZAS-27135-S2;IPC Bullet 2.7-13 OUTLET;DAHUA;94.4;94.4;21;CAMARAS IP;Z OUTLET
IPC-HFW2241TP-ZAS-27135;2MP IR 2.7-13mm OUTLET;DAHUA;99;99;21;CAMARAS IP;Z OUTLET
IPC-HFW2431DGP-4G-SP-NL668LA-B-0280B;4MP 4G Solar OUTLET;DAHUA;165;165;21;CAMARAS IP;Z OUTLET
IPC-HFW2431DGP-4G-SP-NL668LA-B-0360B;4MP 4G Solar OUTLET;DAHUA;165;165;21;CAMARAS IP;Z OUTLET
IPC-HFW2431DGP-4G-SP-NL668LA-B-0600B;4MP 4G Solar OUTLET;DAHUA;130;130;21;CAMARAS IP;Z OUTLET
IPC-HFW2431TP-ZAS-27135-S2;IPC 4Mpx Bullet OUTLET;DAHUA;103.31;103.31;21;CAMARAS IP;Z OUTLET
IPC-HFW2449MP-S-LED-0600B-B-PRO;4MP WizColor OUTLET;DAHUA;52;52;21;CAMARAS IP;Z OUTLET
IPC-HFW2831SP-S-0280B-S2;Bullet IPC 8Mp OUTLET;DAHUA;39;39;21;CAMARAS IP;Z OUTLET
IPC-HFW2831TP-ZAS-27135-S2;Bullet IPC 8Mp OUTLET;DAHUA;95;95;21;CAMARAS IP;Z OUTLET
IPC-HFW3241DFP-AS-4G-NL668-0280B;2MP IR Bullet 4G OUTLET;DAHUA;99;99;21;CAMARAS IP;Z OUTLET
IPC-HFW3249T1P-AS-PV-0280B;Bullet 2 Mpx Activ OUTLET;DAHUA;65;65;21;CAMARAS IP;Z OUTLET
IPC-HFW3441DGP-AS-4G-NL668LA-B-0280B;4MP IR 4G Bullet OUTLET;DAHUA;129;129;21;CAMARAS IP;Z OUTLET
IPC-HFW3449T1P-AS-PV-0280B-S4;4MP Dual Light A OUTLET;DAHUA;65;65;21;CAMARAS IP;Z OUTLET
IPC-HFW3841TP-ZAS-27135-S2;IPC 8MP 2.7-12mm OUTLET;DAHUA;185;185;21;CAMARAS IP;Z OUTLET
IPC-HFW3849T1P-ZAS-PV-27135;IPC 8MP TIOC OUTLET;DAHUA;175;175;21;CAMARAS IP;Z OUTLET
IPC-HFW4230MP-4G-AS-I2;IPC 2Mp 4G OUTLET;DAHUA;225.77;225.77;21;CAMARAS IP;Z OUTLET
IPC-HFW5241EP-ASE-0360B-S3;IPC 2MP IR 3.6mm OUTLET;DAHUA;82;82;21;CAMARAS IP;Z OUTLET
IPC-HFW5241EP-ZE-0564;Bullet IP 2Mpx OUTLET;DAHUA;99;99;21;CAMARAS IP;Z OUTLET
IPC-HFW5241EP-ZE-27135;IPC 2Mpx 2.7-13mm  OUTLET;DAHUA;77;77;21;CAMARAS IP;Z OUTLET
IPC-HFW5241EP-ZE-27135-S3;2MP IR 2-7-13mm OUTLET;DAHUA;125;125;21;CAMARAS IP;Z OUTLET
IPC-HFW5241TP-ASE-0280B-S3;IPC 2MP IR 2.8mm OUTLET;DAHUA;111.44;111.44;21;CAMARAS IP;Z OUTLET
IPC-HFW5431EP-Z-S2;4MP Varifocal OUTLET;DAHUA;153.4;153.4;21;CAMARAS IP;Z OUTLET
IPC-HFW5442EP-ZE-2712-S3;4MP IR 2.7-12mm OUTLET;DAHUA;247;353;21;CAMARAS IP;Z OUTLET
IPC-HFW5442HP-ZHE-2712F-DC12AC24V-S3;4MP IR 2.7-12mm OUTLET;DAHUA;253.04;253.04;21;CAMARAS IP;Z OUTLET
IPC-HFW5442TP-AS-LED-0360B;IPC Bullet 4Mpx OUTLET;DAHUA;75;75;21;CAMARAS IP;Z OUTLET
IPC-HFW5541EP-ZE-27135;Bullet IP 5 Mpx OUTLET;DAHUA;89;89;21;CAMARAS IP;Z OUTLET
IPC-HFW5541EP-ZE-27135-S3;5MP IPC IR 2.7-13 OUTLET;DAHUA;129;129;21;CAMARAS IP;Z OUTLET
IPC-HFW5842DK1-Z-5G;8MP 5G Bullet OUTLET;DAHUA;99;99;21;CAMARAS IP;Z OUTLET
IPC-HFW5842EP-ASE-0360B-S3;8MP IR Bullet OUTLET;DAHUA;135;135;21;CAMARAS IP;Z OUTLET
IPC-HFW5842EP-ZE-2712-S3;IPC 8MP IR 2.7-12 OUTLET;DAHUA;235;235;21;CAMARAS IP;Z OUTLET
IPC-HFW5842HP-ZHE-2712F-DC12AC24V-ATC-S3;8MP IPC 2.7-12mm OUTLET;DAHUA;295;295;21;CAMARAS IP;Z OUTLET
IPC-HFW5842TP-SE-0280B-S3;8MP IR 2.8mm IPC OUTLEET;DAHUA;171.76;171.76;21;CAMARAS IP;Z OUTLET
IPC-HFW71242HP-Z-2712-DC12AC24V;Bullet 16 Mpx OUTLET;DAHUA;150;150;21;CAMARAS IP;Z OUTLET
IPC-HFW7442HP-Z-0832-DC12AC24V-S2;4MP IR Bullet OUTLET;DAHUA;150;150;21;CAMARAS IP;Z OUTLET
IPC-HFW7842HP-Z-0832-DC12AC24V-X;8MP IR WizMind IPC OUTLET;DAHUA;484.59;484.59;21;CAMARAS IP;Z OUTLET
IPC-HFW8241EP-Z-27135;IPC Bullet 2Mpx OUTLET;DAHUA;93;93;21;CAMARAS IP;Z OUTLET
IPC-HUM4001P;1MP PinHole 3.6 OUTLET;DAHUA;15;15;21;CAMARAS IP;Z OUTLET
IPC-HUM8441-E1-L1;4MP Covert Pinhole OUTLET;DAHUA;20;20;21;CAMARAS IP;Z OUTLET
IPC-HUM8531MP-V-LED-0360B;5MP Macro MeterCAM OUTLET;DAHUA;62;62;21;CAMARAS IP;Z OUTLET
IPC-K42P;Cubo IP Wi-Fi 4Mpx OUTLET;DAHUA;14;14;21;CAMARAS IP;Z OUTLET
IPC-MFW7442K1P-Z-0832-T40-0360B;4+4 MP Dual-Sight OUTLET;DAHUA;480.46;480.46;21;CAMARAS IP;Z OUTLET
IPC-PFW81642P-A180-DC12AC24V;4MP 4x Pano Dahua OUTLET;DAHUA;295;295;21;CAMARAS IP;Z OUTLET
IPC-PFW8840P-A180-E4-DC12AC24V;IPC 4x2Mp 180 Pano OUTLET;DAHUA;619.5;619.5;21;CAMARAS IP;Z OUTLET
IPC-T2AP-LED-0280B;IPC 2MP WiFi OUTLET;DAHUA;29;29;21;CAMARAS IP;Z OUTLET
IPC-T2AP-PV-0280B;2MP IPC WiFi OUTLET;DAHUA;29;29;21;CAMARAS IP;Z OUTLET
IPC-T2B40P-ZS-2812;IPC 4Mp 2.8-12mm OUTLET;DAHUA;5.9;5.9;21;CAMARAS IP;Z OUTLET
IPC-T4AP-LED-0280B;IPC Domo WiFi 4Mpx OUTLET;DAHUA;29;29;21;CAMARAS IP;Z OUTLET
IPC-T4AP-PV-0280B;IPC 4MP Wi-Fi OUTLET;DAHUA;32;32;21;CAMARAS IP;Z OUTLET
IPC-WL46AP-0280B;4MP Floodligh OUTLET;DAHUA;49;49;21;CAMARAS IP;Z OUTLET
ITC352-AU3F-IRL8ZF1640-C1;3MP AllInOne IR AI LPR;DAHUA;1512.96;2300;21;CAMARAS IP;Z OUTLET
ITC414-PH5B-TF3-POE;Parking Space Det OUTLET;DAHUA;55;55;21;CAMARAS IP;Z OUTLET
ITC416-PL8I-IZ;4MP Acces ANPR IPC OUTLET;DAHUA;420;420;21;CAMARAS IP;Z OUTLET
ITC431-RW1F-IRL8;4MP IR AI Enfor OUTLET;DAHUA;790;790;21;CAMARAS IP;Z OUTLET
ITC952-AU3F-IRL8ZF1640-C1;9MP All-in-one AI OUTLET;DAHUA;1490;1490;21;CAMARAS IP;Z OUTLET
KIT-PFM378-SD6C3432XB-PF;4mp Solar PTZ 4G OUTLET;DAHUA;490;490;21;CAMARAS IP;Z OUTLET
PFM364L-D1HFW4230MP-4G-AS-I2;KIT Cam Solar OUTLET;DAHUA;490;490;21;CAMARAS IP;Z OUTLET
PSDW81642S-A360-D425;16MP Multi-SensorOUTLET;DAHUA;901.39;901.39;21;CAMARAS IP;Z OUTLET
SD1A404XB-GNR-W;PTZ IP Wi-Fi 4Mpx OUTLET;DAHUA;85;85;21;CAMARAS IP;Z OUTLET
SD22204DB-GNY;2MP 4x WizS PTZ OUTLET;DAHUA;70;70;21;CAMARAS IP;Z OUTLET
SD29204UE-GN;Domo PTZ IR 2Mp 4x OUTLET;DAHUA;149.47;149.47;21;CAMARAS IP;Z OUTLET
SD29204UE-GN-W;2Mp 4X IR  PTZ OUTLET;DAHUA;135;135;21;CAMARAS IP;Z OUTLET
SD2A200-GN-A-PV;2MP PT OUTLET;DAHUA;69;69;21;CAMARAS IP;Z OUTLET
SD2A500-GN-A-PV;5MP PT OUTLET;DAHUA;69;69;21;CAMARAS IP;Z OUTLET
SD3A200-GNP-W-PV;Domo PT Wifi 2Mp OUTLET;DAHUA;69;69;21;CAMARAS IP;Z OUTLET
SD3A205-GNP-PV;2MP Starlight PTZ OUTLET;DAHUA;135;135;21;CAMARAS IP;Z OUTLET
SD49825GB-HNR;8MP 25x PTZ OUTLET;DAHUA;155;155;21;CAMARAS IP;Z OUTLET
SD50232GB-HNR;2MP 32x PTZ OUTLET;DAHUA;175;175;21;CAMARAS IP;Z OUTLET
SD5A232GB-HNR;2MP 32x IR PTZ OUTLET;DAHUA;499;499;21;CAMARAS IP;Z OUTLET
SD5A232XA-HNR;2MP 32x PTZ OUTLET;DAHUA;360;360;21;CAMARAS IP;Z OUTLET
SD5A232XB-HNR;2MP 32x IR PTZ O UTLET;DAHUA;240;240;21;CAMARAS IP;Z OUTLET
SD5A245GB-HNR;PTZ 2MP 45x Starli OUTLET;DAHUA;492.06;492.06;21;CAMARAS IP;Z OUTLET
SD5A432GB-HNR;PTZ 4MP 32x IR OUTLET;DAHUA;330;330;21;CAMARAS IP;Z OUTLET
SD5A445XA-HNR;4Mp 45x PTZ OUTLET;DAHUA;622.78;622.78;21;CAMARAS IP;Z OUTLET
SD5A825GA-HNR;8MP 25x  PTZ OUTLET;DAHUA;655.56;655.56;21;CAMARAS IP;Z OUTLET
SD60432DB-HNY-SL;4MP 32x  Inox PTZ OUTLET;DAHUA;678.5;678.5;21;CAMARAS IP;Z OUTLET
SD6C3232GB-HNR-A-PV1;PTZ 2MP 32x TiOC OUTLET;DAHUA;536.9;536.9;21;CAMARAS IP;Z OUTLET
SD6CE225DB-HNY;2MP 25x  IR PTZ OUTLET;DAHUA;392;392;21;CAMARAS IP;Z OUTLET
SD6CE232GB-HNR;2MP 32x IR PTZ OUTLET;DAHUA;531;531;21;CAMARAS IP;Z OUTLET
SD8A440-HNF-PA;4MP 40x IR PTZ OUTLET;DAHUA;1790;1790;21;CAMARAS IP;Z OUTLET
SD8A840-HNF-PA;8MP 40x  PTZ OUTLET;DAHUA;1950;1950;21;CAMARAS IP;Z OUTLET
SD8C260PA-HNF;2Mp 60x PTZ OUTLET;DAHUA;1950;1950;21;CAMARAS IP;Z OUTLET
SDT5X225-2F-QA-0600;2MP IR Dual-PTZ OUTLET;DAHUA;990;990;21;CAMARAS IP;Z OUTLET
SDT5X425-4Z4-QA-2812;4MP IR DualPTZ OUTLET;DAHUA;1250;1250;21;CAMARAS IP;Z OUTLET
ASA1222E-S;Control Asistencia OUTLET;DAHUA;45.24;54.23;21;CONTROL DE ACCESO;Z OUTLET
ASA1222GL;Control Asistencia OUTLET;DAHUA;38.94;38.94;21;CONTROL DE ACCESO;Z OUTLET
ASA2212A;Terminal T&A RFID OUTLET;DAHUA;26;26;21;CONTROL DE ACCESO;Z OUTLET
ASA3223A-W;Face Time Access OUTLET;DAHUA;82.6;82.6;21;CONTROL DE ACCESO;Z OUTLET
ASC1208C;Controlador de 8 OUTLET;DAHUA;177;177;10.5;CONTROL DE ACCESO;Z OUTLET
ASC2208C-S;Control 8 puertas OUTLET;DAHUA;177;177;10.5;CONTROL DE ACCESO;Z OUTLET
ASC3202B;Control 2 puertas OUTLET;DAHUA;141.6;141.6;10.5;CONTROL DE ACCESO;Z OUTLET
ASF053-ZJ;Soporte molinete OUTLET;DAHUA;27;27;21;CONTROL DE ACCESO;Z OUTLET
ASF7K-F;Extension Huella OUTLET;DAHUA;53.1;53.1;21;CONTROL DE ACCESO;Z OUTLET
ASF7K-FQ;QR-FP Module OUTLET;DAHUA;76.7;76.7;21;CONTROL DE ACCESO;Z OUTLET
ASF7K-Q;QR Access Module OUTLET;DAHUA;47.2;47.2;21;CONTROL DE ACCESO;Z OUTLET
ASF908;Botón de salida IR OUTLET;DAHUA;9;9;21;CONTROL DE ACCESO;Z OUTLET
ASGB211Z-R;Righ Swing Barrier OUTLET;DAHUA;826;826;21;CONTROL DE ACCESO;Z OUTLET
